freq,Gain,Phase
9.440608762859235,27.25884753517309,-41.53559178639722
9.549925860214358,27.23253177483312,-41.635657522211766
9.660508789898136,27.20599344721734,-41.739230393996955
9.772372209558105,27.17922463421996,-41.8462901054716
9.885530946569393,27.15221745802351,-41.956815576357705
10.0,27.1249640832672,-42.07078494112896
10.115794542598984,27.097456719230223,-42.1881755471732
10.232929922807536,27.069687622097824,-42.30896395339968
10.351421666793442,27.041649097273407,-42.433125929062875
10.471285480508996,27.013333501774312,-42.560636453616446
10.592537251772889,26.984733246635013,-42.69146971526479
10.71519305237606,26.95584079941992,-42.82559911193128
10.83926914021204,26.92664868678333,-42.96299725113048
10.964781961431852,26.897149497033364,-43.10363595044272
11.09174815262401,26.867335882816697,-43.24748623920425
11.22018454301963,26.837200563801815,-43.39451835992664
11.350108156723156,26.806736329438337,-43.54470177027572
11.481536214968829,26.775936041733864,-43.69800514606917
11.614486138403427,26.744792638117573,-43.85439638427928
11.748975549395292,26.713299134292686,-44.01384260676642
11.885022274370188,26.68144862714438,-44.17631016478965
12.022644346174133,26.649234297703927,-44.341764643939285
12.16186000646368,26.61664941409696,-44.510170869649045
12.302687708123813,26.583687334551204,-44.68149291348913
12.445146117713856,26.55034151041224,-44.855694100117674
12.589254117941676,26.51660548916592,-45.03273701503568
12.735030810166617,26.482472917482337,-45.21258351265936
12.882495516931336,26.44793754429419,-45.395194725676745
13.031667784523,26.41299322380036,-45.580531074370406
13.182567385564072,26.377633918558672,-45.76855227782507
13.33521432163324,26.341853702507755,-45.95921736454439
13.489628825916531,26.30564676398496,-46.15248468490701
13.64583136588924,26.269007408761453,-46.348311924044566
13.803842646028851,26.231930062999066,-46.54665611514061
13.963683610559379,26.194409276230047,-46.747473654061984
14.12537544622754,26.15643972424894,-46.95072031445846
14.28893958511102,26.11801621200207,-47.15635126381707
14.454397707459279,26.079133676418987,-47.364321080138254
14.621771744567184,26.03978718918596,-47.57458376928207
14.791083881682072,25.99997195944951,-47.78709278362499
14.962356560944327,25.959683336484616,-48.001801040737874
15.135612484362088,25.91891681226748,-48.218660943370715
15.310874616820303,25.877668023971506,-48.437624399972485
15.488166189124811,25.835932756394765,-48.65864284591319
15.667510701081486,25.793706944299046,-48.881667265226966
15.848931924611144,25.750986674633232,-49.10664821362786
16.032453906900418,25.707768188679847,-49.33353584137875
16.218100973589294,25.664047884096313,-49.56227991761103
16.40589773199539,25.61982231683104,-49.792829854513435
16.595869074375614,25.575088202939792,-50.02513473253197
16.788040181225607,25.529842420286325,-50.259143326265
16.982436524617444,25.48408201008976,-50.49480413022433
17.179083871575877,25.43780417838725,-50.732065385852245
17.378008287493763,25.39100629733141,-50.97087510856977
17.579236139586932,25.34368590637048,-51.21118111519504
17.78279410038923,25.295840713276263,-51.45293105198376
17.988709151287875,25.24746859504504,-51.6960724227915
18.197008586099823,25.198567598641368,-51.940552617879405
18.407720014689566,25.14913594159245,-52.1863189422261
18.620871366628677,25.099172012445877,-52.43331864519348
18.836490894898,25.04867437106632,-52.681498949300895
19.054607179632463,24.997641748771077,-52.930807079739296
19.275249131909366,24.946073048337382,-53.18119029370778
19.498445997580458,24.89396734382495,-53.432595909941035
19.724227361148532,24.841323880252887,-53.684971338193435
19.95262314968879,24.78814207313608,-53.93826410858407
20.183663636815616,24.734421507833705,-54.1924219009986
20.417379446695296,24.68016193878173,-54.44739257419
20.653801558105293,24.62536328853289,-54.70312419478728
20.89296130854039,24.57002564667264,-54.95956506609511
21.13489039836648,24.51414926856551,-55.21666375661649
21.379620895022327,24.45773457396423,-55.47436912812073
21.6271852372702,24.400782145470757,-55.732630363519725
21.87761623949552,24.343292726829105,-55.991396994364635
22.13094709605639,24.285267221123764,-56.25061892761137
22.3872113856834,24.22670668879542,-56.510246472414714
22.6464430759306,24.16761234554427,-56.770230365769955
22.908676527677727,24.10798556009368,-57.03052179828304
23.1739464996848,24.047827851842687,-57.29107243871745
23.44228815319923,23.98714088837432,-57.55183445833848
23.71373705661655,23.925926482859943,-57.81276055449906
23.9883291901949,23.86418659135084,-58.07380397345155
24.266100950824143,23.80192330995184,-58.3349185324672
24.547089156850312,23.739138871912026,-58.59605864142485
